"","subject","L1.1","item","attachment","context","RT"
"2093","Particpant176","Persian","item05","DP1","DP2",337.5686025
"2094","Particpant176","Persian","item06","DP2","DP1",267.37995306
"2095","Particpant176","Persian","item07","DP2","DP2",636.7647171
"2096","Particpant176","Persian","item08","DP1","DP1",474.1530255
"2097","Particpant176","Persian","item09","DP1","DP2",498.2203587
"2098","Particpant176","Persian","item10","DP2","DP1",982.1448102
"2099","Particpant176","Persian","item11","DP2","DP2",752.4413472
"2100","Particpant176","Persian","item12","DP1","DP1",722.5778524
"2101","Particpant176","Persian","item13","DP1","DP2",495.3533283
"2102","Particpant176","Persian","item14","DP2","DP1",548.4765351
"2103","Particpant176","Persian","item15","DP2","DP2",564.4371003
"2104","Particpant176","Persian","item16","DP1","DP1",612.6902394
"2105","Particpant176","Persian","item17","DP1","DP2",828.721138
"2106","Particpant176","Persian","item18","DP2","DP1",654.6945728
"2107","Particpant176","Persian","item19","DP2","DP2",535.1811804
"2108","Particpant176","Persian","item20","DP1","DP1",2048.941368
"2109","Particpant176","Persian","item21","DP1","DP2",805.3106228
"2110","Particpant176","Persian","item22","DP2","DP1",653.8122312
"2111","Particpant176","Persian","item23","DP2","DP2",585.2990148
"2112","Particpant176","Persian","item24","DP1","DP1",601.704856
"2113","Particpant179","Persian","item01","DP1","DP1",233.1551571
"2114","Particpant179","Persian","item02","DP1","DP2",379.1262432
"2115","Particpant179","Persian","item03","DP2","DP1",293.80236588
"2116","Particpant179","Persian","item04","DP2","DP2",174.13612386
"2117","Particpant179","Persian","item05","DP1","DP1",220.026351
"2118","Particpant179","Persian","item06","DP1","DP2",208.38626568
"2119","Particpant179","Persian","item07","DP2","DP1",160.12683594
"2120","Particpant179","Persian","item08","DP2","DP2",148.22447238
"2121","Particpant179","Persian","item09","DP1","DP1",202.43304384
"2122","Particpant179","Persian","item10","DP1","DP2",215.40694299
"2123","Particpant179","Persian","item11","DP2","DP1",308.03896656
"2124","Particpant179","Persian","item12","DP2","DP2",309.79455948
"2125","Particpant179","Persian","item13","DP1","DP1",120.20757234
"2126","Particpant179","Persian","item14","DP1","DP2",142.36428336
"2127","Particpant179","Persian","item15","DP2","DP1",233.28517278
"2128","Particpant179","Persian","item16","DP2","DP2",239.54713488
"2129","Particpant179","Persian","item17","DP1","DP1",260.22620032
"2130","Particpant179","Persian","item18","DP1","DP2",192.10857856
"2131","Particpant179","Persian","item19","DP2","DP1",181.12161584
"2132","Particpant179","Persian","item20","DP2","DP2",222.16755428
"2133","Particpant179","Persian","item21","DP1","DP1",346.48299456
"2134","Particpant179","Persian","item22","DP1","DP2",233.05874992
"2135","Particpant179","Persian","item23","DP2","DP1",235.55428636
"2136","Particpant179","Persian","item24","DP2","DP2",276.34968996
"2137","Particpant181","Persian","item01","DP2","DP1",199.57788534
"2138","Particpant181","Persian","item02","DP2","DP2",369.8020476
"2139","Particpant181","Persian","item03","DP1","DP1",447.8767737
"2140","Particpant181","Persian","item04","DP1","DP2",204.05684034
"2141","Particpant181","Persian","item05","DP2","DP1",262.11550974
"2142","Particpant181","Persian","item06","DP2","DP2",244.88774259
"2143","Particpant181","Persian","item07","DP1","DP1",426.6079872
"2144","Particpant181","Persian","item08","DP1","DP2",315.9651393
"2145","Particpant181","Persian","item09","DP2","DP1",541.2649176
"2146","Particpant181","Persian","item10","DP2","DP2",290.45416092
"2147","Particpant181","Persian","item11","DP1","DP1",525.5105188
"2148","Particpant181","Persian","item12","DP1","DP2",448.3091132
"2149","Particpant181","Persian","item13","DP2","DP1",502.915293
"2150","Particpant181","Persian","item14","DP2","DP2",193.78887504
"2151","Particpant181","Persian","item15","DP1","DP1",307.4314419
"2152","Particpant181","Persian","item16","DP1","DP2",361.7039475
"2153","Particpant181","Persian","item17","DP2","DP1",394.65670296
"2154","Particpant181","Persian","item18","DP2","DP2",321.91398588
"2155","Particpant181","Persian","item19","DP1","DP1",550.0012348
"2156","Particpant181","Persian","item20","DP1","DP2",536.1105436
"2157","Particpant181","Persian","item21","DP2","DP1",585.6071744
"2158","Particpant181","Persian","item22","DP2","DP2",251.19260308
"2159","Particpant181","Persian","item23","DP1","DP1",343.3016038
"2160","Particpant181","Persian","item24","DP1","DP2",142.14844836
"2161","Particpant182","Persian","item01","DP2","DP2",235.46080446
"2162","Particpant182","Persian","item02","DP1","DP1",250.81237878
"2163","Particpant182","Persian","item03","DP1","DP2",325.6265553
"2164","Particpant182","Persian","item04","DP2","DP1",291.49005519
"2165","Particpant182","Persian","item05","DP2","DP2",176.54608623
"2166","Particpant182","Persian","item06","DP1","DP1",554.5285941
"2167","Particpant182","Persian","item07","DP1","DP2",259.91179998
"2168","Particpant182","Persian","item08","DP2","DP1",284.39392749
"2169","Particpant182","Persian","item09","DP2","DP2",253.67266173
"2170","Particpant182","Persian","item10","DP1","DP1",222.09643266
"2171","Particpant182","Persian","item11","DP1","DP2",554.0523656
"2172","Particpant182","Persian","item12","DP2","DP1",524.1581652
"2173","Particpant182","Persian","item13","DP2","DP2",189.09275967
"2174","Particpant182","Persian","item14","DP1","DP1",393.7494414
"2175","Particpant182","Persian","item15","DP1","DP2",270.31030815
"2176","Particpant182","Persian","item16","DP2","DP1",404.7081645
"2177","Particpant182","Persian","item17","DP2","DP2",428.6437328
"2178","Particpant182","Persian","item18","DP1","DP1",334.43447352
"2179","Particpant182","Persian","item19","DP1","DP2",421.2286
"2180","Particpant182","Persian","item20","DP2","DP1",466.2679804
"2181","Particpant182","Persian","item21","DP2","DP2",279.03485084
"2182","Particpant182","Persian","item22","DP1","DP1",338.69557952
"2183","Particpant182","Persian","item23","DP1","DP2",291.89049872
"2184","Particpant182","Persian","item24","DP2","DP1",370.08034376
"2185","Particpant23","Persian","item01","DP1","DP2",430.3866981
"2186","Particpant23","Persian","item02","DP2","DP1",208.23670758
"2187","Particpant23","Persian","item03","DP2","DP2",207.1117308
"2188","Particpant23","Persian","item04","DP1","DP1",129.84026706
"2189","Particpant23","Persian","item05","DP1","DP2",227.21540766
"2190","Particpant23","Persian","item06","DP2","DP1",335.5726863
"2191","Particpant23","Persian","item07","DP2","DP2",272.93168034
"2192","Particpant23","Persian","item08","DP1","DP1",125.7385221
"2193","Particpant23","Persian","item09","DP1","DP2",399.7365942
"2194","Particpant23","Persian","item10","DP2","DP1",275.72731065
"2195","Particpant23","Persian","item11","DP2","DP2",282.11708104
"2196","Particpant23","Persian","item12","DP1","DP1",404.4668648
"2197","Particpant23","Persian","item13","DP1","DP2",281.42002749
"2198","Particpant23","Persian","item14","DP2","DP1",529.0692471
"2199","Particpant23","Persian","item15","DP2","DP2",362.741217
"2200","Particpant23","Persian","item16","DP1","DP1",355.5899538
"2201","Particpant23","Persian","item17","DP1","DP2",388.90653732
"2202","Particpant23","Persian","item18","DP2","DP1",359.0856672
"2203","Particpant23","Persian","item19","DP2","DP2",476.819648
"2204","Particpant23","Persian","item20","DP1","DP1",348.70505424
"2205","Particpant23","Persian","item21","DP1","DP2",438.0200412
"2206","Particpant23","Persian","item22","DP2","DP1",404.9371584
"2207","Particpant23","Persian","item23","DP2","DP2",338.2627828
"2208","Particpant23","Persian","item24","DP1","DP1",471.8581796
"2209","Particpant27","Persian","item01","DP1","DP1",308.0503533
"2210","Particpant27","Persian","item02","DP1","DP2",632.4512382
"2211","Particpant27","Persian","item03","DP2","DP1",254.16508248
"2212","Particpant27","Persian","item04","DP2","DP2",351.1800162
"2213","Particpant27","Persian","item05","DP1","DP1",285.30382428
"2214","Particpant27","Persian","item06","DP1","DP2",485.104383
"2215","Particpant27","Persian","item07","DP2","DP1",757.9386786
"2216","Particpant27","Persian","item08","DP2","DP2",272.87959257
"2217","Particpant27","Persian","item09","DP1","DP1",650.5041312
"2218","Particpant27","Persian","item10","DP1","DP2",328.2430899
"2219","Particpant27","Persian","item11","DP2","DP1",471.5954248
"2220","Particpant27","Persian","item12","DP2","DP2",625.8998384
"2221","Particpant27","Persian","item13","DP1","DP1",499.931307
"2222","Particpant27","Persian","item14","DP1","DP2",311.8638396
"2223","Particpant27","Persian","item15","DP2","DP1",410.2207641
"2224","Particpant27","Persian","item16","DP2","DP2",247.2833001
"2225","Particpant27","Persian","item17","DP1","DP1",407.7686852
"2226","Particpant27","Persian","item18","DP1","DP2",382.05380544
"2227","Particpant27","Persian","item19","DP2","DP1",418.8509564
"2228","Particpant27","Persian","item20","DP2","DP2",418.5865216
"2229","Particpant27","Persian","item21","DP1","DP1",708.7552552
"2230","Particpant27","Persian","item22","DP1","DP2",319.94071328
"2231","Particpant27","Persian","item23","DP2","DP1",388.00315692
"2232","Particpant27","Persian","item24","DP2","DP2",527.2199308
"2233","Particpant28","Persian","item01","DP2","DP1",492.7783233
"2234","Particpant28","Persian","item02","DP2","DP2",785.3623179
"2235","Particpant28","Persian","item03","DP1","DP1",969.000066
"2236","Particpant28","Persian","item04","DP1","DP2",472.3352346
"2237","Particpant28","Persian","item05","DP2","DP1",596.8977666
"2238","Particpant28","Persian","item06","DP2","DP2",345.3688737
"2239","Particpant28","Persian","item07","DP1","DP1",258.26615136
"2240","Particpant28","Persian","item08","DP1","DP2",528.7574115
"2241","Particpant28","Persian","item09","DP2","DP1",857.0795703
"2242","Particpant28","Persian","item10","DP2","DP2",380.9142276
"2243","Particpant28","Persian","item11","DP1","DP1",413.5380908
"2244","Particpant28","Persian","item12","DP1","DP2",596.4406384
"2245","Particpant28","Persian","item13","DP2","DP1",444.5663616
"2246","Particpant28","Persian","item14","DP2","DP2",736.9968957
"2247","Particpant28","Persian","item15","DP1","DP1",464.2736022
"2248","Particpant28","Persian","item16","DP1","DP2",622.8335796
"2249","Particpant28","Persian","item17","DP2","DP1",752.7901304
"2250","Particpant28","Persian","item18","DP2","DP2",768.3086604
"2251","Particpant28","Persian","item19","DP1","DP1",595.116614
"2252","Particpant28","Persian","item20","DP1","DP2",831.3147504
"2253","Particpant28","Persian","item21","DP2","DP1",531.3502352
"2254","Particpant28","Persian","item22","DP2","DP2",535.9534392
"2255","Particpant28","Persian","item23","DP1","DP1",1259.777496
"2256","Particpant28","Persian","item24","DP1","DP2",703.3242992
"2257","Particpant31","Persian","item01","DP1","DP1",322.2579186
"2258","Particpant31","Persian","item02","DP1","DP2",370.3877466
"2259","Particpant31","Persian","item03","DP2","DP1",380.713044
"2260","Particpant31","Persian","item04","DP2","DP2",282.81177003
"2261","Particpant31","Persian","item05","DP1","DP1",345.367335
"2262","Particpant31","Persian","item06","DP1","DP2",404.099283
"2263","Particpant31","Persian","item07","DP2","DP1",306.2266644
"2264","Particpant31","Persian","item08","DP2","DP2",334.9667568
"2265","Particpant31","Persian","item09","DP1","DP1",471.9531843
"2266","Particpant31","Persian","item10","DP1","DP2",339.6741327
"2267","Particpant31","Persian","item11","DP2","DP1",665.6744892
"2268","Particpant31","Persian","item12","DP2","DP2",473.76752
"2269","Particpant31","Persian","item13","DP1","DP1",254.01089346
"2270","Particpant31","Persian","item14","DP1","DP2",463.7420973
"2271","Particpant31","Persian","item15","DP2","DP1",693.1763262
"2272","Particpant31","Persian","item16","DP2","DP2",332.9605869
"2273","Particpant31","Persian","item17","DP1","DP1",416.759834
"2274","Particpant31","Persian","item18","DP1","DP2",415.7237332
"2275","Particpant31","Persian","item19","DP2","DP1",497.8050544
"2276","Particpant31","Persian","item20","DP2","DP2",424.3439548
"2277","Particpant31","Persian","item21","DP1","DP1",598.4756488
"2278","Particpant31","Persian","item22","DP1","DP2",746.3176424
"2279","Particpant31","Persian","item23","DP2","DP1",732.9333528
"2280","Particpant31","Persian","item24","DP2","DP2",430.440666
"2281","Particpant35","Persian","item01","DP1","DP2",306.2222877
"2282","Particpant35","Persian","item02","DP2","DP1",325.3466442
"2283","Particpant35","Persian","item03","DP2","DP2",222.0116955
"2284","Particpant35","Persian","item04","DP1","DP1",166.91171238
"2285","Particpant35","Persian","item05","DP1","DP2",251.64691818
"2286","Particpant35","Persian","item06","DP2","DP1",294.50495865
"2287","Particpant35","Persian","item07","DP2","DP2",407.5197987
"2288","Particpant35","Persian","item08","DP1","DP1",249.5918094
"2289","Particpant35","Persian","item09","DP1","DP2",517.2553341
"2290","Particpant35","Persian","item10","DP2","DP1",384.260322
"2291","Particpant35","Persian","item11","DP2","DP2",223.69252036
"2292","Particpant35","Persian","item12","DP1","DP1",565.0041692
"2293","Particpant35","Persian","item13","DP1","DP2",418.0789821
"2294","Particpant35","Persian","item14","DP2","DP1",454.7603364
"2295","Particpant35","Persian","item15","DP2","DP2",585.2091549
"2296","Particpant35","Persian","item16","DP1","DP1",181.97041485
"2297","Particpant35","Persian","item17","DP1","DP2",792.528734
"2298","Particpant35","Persian","item18","DP2","DP1",209.06283716
